id;pattern_code;line_id;pattern_id;direction;short_name;long_name;valid_from;valid_until;total_distance
210213;336;114;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;120;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;123;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;142;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;145;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;150;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;151;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;270;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;1014396;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;1260308;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;1260309;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;1393079;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;1712588;336;;336;01181001;13/11/2016;01/01/2036;15600
430067;337;0;337;;337;01181001;13/11/2016;01/01/2036;16135
430067;337;11;337;;337;01181001;13/11/2016;01/01/2036;16135
430067;337;13;337;;337;01181001;13/11/2016;01/01/2036;16135
430067;337;14;337;;337;01181001;13/11/2016;01/01/2036;16135
1432571;351;45;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;53;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;59;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;67;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;69;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;75;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;76;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;111;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;114;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;116;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;120;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;123;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;130;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;145;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;150;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;185;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;236;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;1014394;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;1014396;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;1260309;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;1330001;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;1393079;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;1468594;351;;351;01181001;13/11/2016;01/01/2036;14500
1432571;351;1712588;351;;351;01181001;13/11/2016;01/01/2036;14500
1123127;352;0;352;;352;01181001;13/11/2016;01/01/2036;15265
1123127;352;1;352;;352;01181001;13/11/2016;01/01/2036;15265
1123127;352;7;352;;352;01181001;13/11/2016;01/01/2036;15265
1123127;352;14;352;;352;01181001;13/11/2016;01/01/2036;15265
1123127;352;15;352;;352;01181001;13/11/2016;01/01/2036;15265
1123127;352;17;352;;352;01181001;13/11/2016;01/01/2036;15265
1123127;352;19;352;;352;01181001;13/11/2016;01/01/2036;15265
1123127;352;25;352;;352;01181001;13/11/2016;01/01/2036;15265
1123127;352;26;352;;352;01181001;13/11/2016;01/01/2036;15265
1123127;352;27;352;;352;01181001;13/11/2016;01/01/2036;15265
1123127;352;31;352;;352;01181001;13/11/2016;01/01/2036;15265
1123127;352;37;352;;352;01181001;13/11/2016;01/01/2036;15265
1123127;352;38;352;;352;01181001;13/11/2016;01/01/2036;15265
1123127;352;39;352;;352;01181001;13/11/2016;01/01/2036;15265
1123127;352;40;352;;352;01181001;13/11/2016;01/01/2036;15265
1123127;352;41;352;;352;01181001;13/11/2016;01/01/2036;15265
1123127;352;53;352;;352;01181001;13/11/2016;01/01/2036;15265
1123127;352;59;352;;352;01181001;13/11/2016;01/01/2036;15265
1123037;367;270;367;;367;01181001;13/11/2016;01/01/2036;5134
1123037;367;1260308;367;;367;01181001;13/11/2016;01/01/2036;5134
1123037;367;1260309;367;;367;01181001;13/11/2016;01/01/2036;5134
1123037;367;1330001;367;;367;01181001;13/11/2016;01/01/2036;5134
1123037;367;1468594;367;;367;01181001;13/11/2016;01/01/2036;5134
902259;368;0;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;1;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;4;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;7;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;11;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;14;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;15;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;16;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;25;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;26;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;27;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;31;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;32;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;33;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;37;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;38;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;39;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;40;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;42;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;43;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;44;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;49;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;67;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;69;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;104;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;120;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;123;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;130;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;140;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;142;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;145;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;150;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;270;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;1005939;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;1014394;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;1014396;368;;368;01181001;13/11/2016;01/01/2036;1900
902259;368;1260308;368;;368;01181001;13/11/2016;01/01/2036;1900
193863;384;42;384;;384;01181001;13/11/2016;01/01/2036;72
193863;384;43;384;;384;01181001;13/11/2016;01/01/2036;72
193863;384;44;384;;384;01181001;13/11/2016;01/01/2036;72
193863;384;49;384;;384;01181001;13/11/2016;01/01/2036;72
193863;384;59;384;;384;01181001;13/11/2016;01/01/2036;72
193863;384;69;384;;384;01181001;13/11/2016;01/01/2036;72
193863;384;79;384;;384;01181001;13/11/2016;01/01/2036;72
193863;384;83;384;;384;01181001;13/11/2016;01/01/2036;72
193863;384;111;384;;384;01181001;13/11/2016;01/01/2036;72
193863;384;123;384;;384;01181001;13/11/2016;01/01/2036;72
193863;384;130;384;;384;01181001;13/11/2016;01/01/2036;72
193863;384;142;384;;384;01181001;13/11/2016;01/01/2036;72
193863;384;145;384;;384;01181001;13/11/2016;01/01/2036;72
193863;384;150;384;;384;01181001;13/11/2016;01/01/2036;72
193863;384;185;384;;384;01181001;13/11/2016;01/01/2036;72
193863;384;236;384;;384;01181001;13/11/2016;01/01/2036;72
193863;384;270;384;;384;01181001;13/11/2016;01/01/2036;72
193863;384;1005939;384;;384;01181001;13/11/2016;01/01/2036;72
193863;384;1260309;384;;384;01181001;13/11/2016;01/01/2036;72
193863;384;1330001;384;;384;01181001;13/11/2016;01/01/2036;72
981193;385;0;385;;385;01181001;13/11/2016;01/01/2036;15320
981193;385;5;385;;385;01181001;13/11/2016;01/01/2036;15320
981193;385;7;385;;385;01181001;13/11/2016;01/01/2036;15320
981193;385;9;385;;385;01181001;13/11/2016;01/01/2036;15320
981193;385;13;385;;385;01181001;13/11/2016;01/01/2036;15320
981193;385;14;385;;385;01181001;13/11/2016;01/01/2036;15320
981193;385;15;385;;385;01181001;13/11/2016;01/01/2036;15320
981193;385;16;385;;385;01181001;13/11/2016;01/01/2036;15320
981193;385;17;385;;385;01181001;13/11/2016;01/01/2036;15320
981193;385;19;385;;385;01181001;13/11/2016;01/01/2036;15320
981193;385;25;385;;385;01181001;13/11/2016;01/01/2036;15320
981193;385;27;385;;385;01181001;13/11/2016;01/01/2036;15320
981193;385;31;385;;385;01181001;13/11/2016;01/01/2036;15320
981193;385;37;385;;385;01181001;13/11/2016;01/01/2036;15320
981193;385;38;385;;385;01181001;13/11/2016;01/01/2036;15320
981193;385;39;385;;385;01181001;13/11/2016;01/01/2036;15320
981193;385;40;385;;385;01181001;13/11/2016;01/01/2036;15320
981193;385;42;385;;385;01181001;13/11/2016;01/01/2036;15320
981208;399;69;399;;399;01181001;13/11/2016;01/01/2036;15320
981208;399;83;399;;399;01181001;13/11/2016;01/01/2036;15320
981208;399;104;399;;399;01181001;13/11/2016;01/01/2036;15320
981208;399;116;399;;399;01181001;13/11/2016;01/01/2036;15320
981208;399;122;399;;399;01181001;13/11/2016;01/01/2036;15320
981208;399;123;399;;399;01181001;13/11/2016;01/01/2036;15320
981208;399;130;399;;399;01181001;13/11/2016;01/01/2036;15320
981208;399;140;399;;399;01181001;13/11/2016;01/01/2036;15320
981208;399;145;399;;399;01181001;13/11/2016;01/01/2036;15320
981208;399;150;399;;399;01181001;13/11/2016;01/01/2036;15320
981208;399;151;399;;399;01181001;13/11/2016;01/01/2036;15320
981208;399;185;399;;399;01181001;13/11/2016;01/01/2036;15320
981208;399;220;399;;399;01181001;13/11/2016;01/01/2036;15320
981208;399;270;399;;399;01181001;13/11/2016;01/01/2036;15320
981208;399;1005939;399;;399;01181001;13/11/2016;01/01/2036;15320
981208;399;1014396;399;;399;01181001;13/11/2016;01/01/2036;15320
981208;399;1260309;399;;399;01181001;13/11/2016;01/01/2036;15320
981208;399;1330001;399;;399;01181001;13/11/2016;01/01/2036;15320
981208;399;1468594;399;;399;01181001;13/11/2016;01/01/2036;15320
371692;400;0;400;;400;01181001;13/11/2016;01/01/2036;15000
371692;400;1;400;;400;01181001;13/11/2016;01/01/2036;15000
371692;400;4;400;;400;01181001;13/11/2016;01/01/2036;15000
371692;400;5;400;;400;01181001;13/11/2016;01/01/2036;15000
371692;400;7;400;;400;01181001;13/11/2016;01/01/2036;15000
371692;400;9;400;;400;01181001;13/11/2016;01/01/2036;15000
371692;400;11;400;;400;01181001;13/11/2016;01/01/2036;15000
371692;400;13;400;;400;01181001;13/11/2016;01/01/2036;15000
371692;400;15;400;;400;01181001;13/11/2016;01/01/2036;15000
371692;400;18;400;;400;01181001;13/11/2016;01/01/2036;15000
371692;400;19;400;;400;01181001;13/11/2016;01/01/2036;15000
371692;400;26;400;;400;01181001;13/11/2016;01/01/2036;15000
371692;400;27;400;;400;01181001;13/11/2016;01/01/2036;15000
371692;400;31;400;;400;01181001;13/11/2016;01/01/2036;15000
371692;400;32;400;;400;01181001;13/11/2016;01/01/2036;15000
371692;400;37;400;;400;01181001;13/11/2016;01/01/2036;15000
371692;400;38;400;;400;01181001;13/11/2016;01/01/2036;15000
371692;400;39;400;;400;01181001;13/11/2016;01/01/2036;15000
371692;400;42;400;;400;01181001;13/11/2016;01/01/2036;15000
371692;400;45;400;;400;01181001;13/11/2016;01/01/2036;15000
371692;400;49;400;;400;01181001;13/11/2016;01/01/2036;15000
1123190;413;0;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;4;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;5;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;7;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;9;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;11;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;13;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;14;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;15;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;16;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;17;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;18;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;25;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;26;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;27;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;31;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;32;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;33;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;37;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;38;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;39;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;41;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;42;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;43;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;45;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;50;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;67;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;69;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;77;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;79;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;104;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;111;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;120;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;142;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;145;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;150;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;151;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;185;413;;413;01181001;13/11/2016;01/01/2036;7800
1123190;413;236;413;;413;01181001;13/11/2016;01/01/2036;7800
1099963;428;111;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;114;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;120;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;122;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;123;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;130;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;140;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;142;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;145;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;151;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;185;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;221;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;270;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;1005939;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;1468596;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;1712588;428;;428;01181001;13/11/2016;01/01/2036;0
1099966;429;0;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;1;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;9;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;11;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;13;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;14;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;15;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;16;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;25;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;26;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;27;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;31;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;33;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;37;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;38;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;39;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;40;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;42;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;67;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;68;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;75;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;114;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;120;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;122;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;123;429;;429;01181001;13/11/2016;01/01/2036;25468
1099966;429;140;429;;429;01181001;13/11/2016;01/01/2036;25468
1396790;203;53;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;59;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;65;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;74;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;75;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;76;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;79;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;90;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;103;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;111;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;114;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;122;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;123;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;128;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;145;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;185;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;270;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;1003922;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;1011746;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;1014394;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;1086740;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;1260308;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;1330001;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;1468594;203;;203;01181001;13/11/2016;01/01/2036;13900
1396790;203;1468596;203;;203;01181001;13/11/2016;01/01/2036;13900
966896;204;0;204;;204;01181001;13/11/2016;01/01/2036;11200
966896;204;1;204;;204;01181001;13/11/2016;01/01/2036;11200
966896;204;7;204;;204;01181001;13/11/2016;01/01/2036;11200
966896;204;9;204;;204;01181001;13/11/2016;01/01/2036;11200
966896;204;13;204;;204;01181001;13/11/2016;01/01/2036;11200
966896;204;14;204;;204;01181001;13/11/2016;01/01/2036;11200
966896;204;15;204;;204;01181001;13/11/2016;01/01/2036;11200
966896;204;16;204;;204;01181001;13/11/2016;01/01/2036;11200
966896;204;17;204;;204;01181001;13/11/2016;01/01/2036;11200
966896;204;25;204;;204;01181001;13/11/2016;01/01/2036;11200
966896;204;27;204;;204;01181001;13/11/2016;01/01/2036;11200
966896;204;31;204;;204;01181001;13/11/2016;01/01/2036;11200
966896;204;32;204;;204;01181001;13/11/2016;01/01/2036;11200
966896;204;33;204;;204;01181001;13/11/2016;01/01/2036;11200
966896;204;37;204;;204;01181001;13/11/2016;01/01/2036;11200
966896;204;38;204;;204;01181001;13/11/2016;01/01/2036;11200
1123154;220;13;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;14;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;15;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;16;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;18;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;25;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;26;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;27;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;32;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;33;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;37;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;38;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;40;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;41;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;42;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;43;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;44;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;45;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;49;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;50;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;51;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;53;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;65;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;69;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;74;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;75;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;76;220;;220;01181001;13/11/2016;01/01/2036;900
