point_id;point_code;short_name;long_name;stop_id;point_role;gps_longitude;gps_latitude;valid_from;valid_until
3297;03297;03297;Mart Lane Brynogue;103297;S;-6.173037;53.269708;30/11/2011;01/01/2036
731;00731;00731;Thormanby Road Brackenhill House;100731;S;-6.062973;53.365815;30/11/2011;01/01/2036
214;00214;00214;Swords Road Highfield Hospital;100214;S;-6.246649;53.379309;30/11/2011;01/01/2036
742;00742;00742;Raheny Road De La Salle School;100742;S;-6.169837;53.389821;30/11/2011;01/01/2036
3743;03743;03743;Donabate Corballis Cross;103743;S;-6.148487;53.486745;30/11/2011;01/01/2036
7093;07093;07093;Rosemount Park Road Junction Rosemount Park Drive;107093;S;-6.354264;53.403883;30/11/2011;01/01/2036
3790;03790;03790;Skerries Road Pierstown Lane;103790;S;-6.102575;53.558629;30/11/2011;01/01/2036
1873;01873;01873;Huntstown Way Huntstown Green;101873;S;-6.410212;53.401703;30/11/2011;01/01/2036
7244;07244;07244;Clongriffin Main Street Junction Grange Lodge Avenue;107244;S;-6.154642;53.402833;30/11/2011;01/01/2036
143005;143005;01561;Cappagh Hospital Entrance To Hospital;1430;S;-6.326486;53.393802;27/11/2011;01/01/2036
764;00764;00764;Stillorgan Road Belfield Slip Road;100764;S;-6.217801;53.30983;30/11/2011;01/01/2036
2818;02818;02818;Dundrum Road Emmet House;102818;S;-6.246405;53.307942;30/11/2011;01/01/2036
258;00258;00258;Grace Park Road Junction Sion Hill Road;100258;S;-6.242373;53.375726;30/11/2011;01/01/2036
2091;02091;02091;Anglesea Road Junction Ailesbury Drive;102091;S;-6.230318;53.322;30/11/2011;01/01/2036
163;00163;00163;Ballygall Road East Junction Ferndale Avenue;100163;S;-6.27962;53.387147;30/11/2011;01/01/2036
7346;07346;07346;Cruiserath Road (proposed) Opposite Upper Deck Restaurant;107346;S;-6.368458;53.409941;30/11/2011;01/01/2036
663;00663;00663;Collins Avenue East St. Peter's School;100663;S;-6.217048;53.374768;30/11/2011;01/01/2036
3350;03350;03350;Sybil Hill Road Health Centre;103350;S;-6.194359;53.369866;30/11/2011;01/01/2036
7329;07329;07329;Feltrim Lane Kettles Lane;107329;S;-6.192992;53.440542;30/11/2011;01/01/2036
1961;01961;01961;Naas Road Moran's Hotel;101961;S;-6.36285;53.319716;30/11/2011;01/01/2036
157;00157;00157;Glasilawn Road Griffith Road;100157;S;-6.281625;53.380413;30/11/2011;01/01/2036
685;00685;00685;St. Fintans Road Sutton Park School;100685;S;-6.094829;53.375408;30/11/2011;01/01/2036
160;00160;00160;Griffith Parade Junction Fitzmaurice Road;100160;S;-6.279304;53.382754;30/11/2011;01/01/2036
171;00171;00171;Ballygall Road East Opposite Church;100171;S;-6.276691;53.383978;30/11/2011;01/01/2036
4678;04678;04678;Cherrywood Crescent Junction Cherrywood Villas;104678;S;-6.140119;53.245859;30/11/2011;01/01/2036
1031;01031;01031;Lower Churchtown Rd Windy Arbour Luas Station;101031;S;-6.250885;53.301635;30/11/2011;01/01/2036
817;00817;00817;Berkeley Road Mater Hospital;100817;S;-6.269603;53.359637;30/11/2011;01/01/2036
7360;07360;07360;Carrickmines Business Park;107360;S;-6.182077;53.251407;30/11/2011;01/01/2036
2228;02228;02228;Westmanstown Collins Bridge;102228;S;-6.455863;53.3713;30/11/2011;01/01/2036
6202;06202;06202;Slaney Road Dublin Ind. Est.;106202;S;-6.291133;53.374171;30/11/2011;01/01/2036
4802;04802;04802;Grange Road After Grange Abbey Grove;104802;S;-6.156782;53.398307;30/11/2011;01/01/2036
4170;04170;04170;Florence Road Methodist Church;104170;S;-6.107015;53.203466;30/11/2011;01/01/2036
3009;03009;03009;Celbridge Rd Maynoot Thornhill Court;103009;S;-6.544871;53.350465;30/11/2011;01/01/2036
7500;07500;07500;Virtual Stop 5 R108 towards St. Margarets Road;107500;S;-6.266392;53.417558;01/01/1970;01/01/2036
1612;01612;01612;Tolka Valley Road Junction Finglas Road;101612;S;-6.289372;53.379855;30/11/2011;01/01/2036
6268;06268;06268;Eden Quay outside Laughter Lounge (Stop EL);106268;S;-6.2583;53.3478;30/11/2011;01/01/2036
6108;06108;06108;New Ongar Road Castlefield Court;106108;S;-6.416365;53.388135;30/11/2011;01/01/2036
3974;03974;03974;Kilcock The Square Shopping Centre;103974;S;-6.667188;53.400266;30/11/2011;01/01/2036
2690;02690;02690;Drumfin Road Clinic;102690;S;-6.360198;53.343925;30/11/2011;01/01/2036
2698;02698;02698;Kylemore Road Junction Ballyfermot Road;102698;S;-6.34845;53.341254;30/11/2011;01/01/2036
428004;428004;03323;Lower Kilmacud Road Junction Beaufield Park;4280;S;-6.202625;53.28824;27/11/2011;01/01/2036
1678;01678;01678;Carpenterstown Ave Oaktree Lawn;101678;S;-6.381417;53.377479;30/11/2011;01/01/2036
9;00009;00009;Parnell Square West Club Na Muinteoiri;100009;S;-6.264992;53.353139;30/11/2011;01/01/2036
7080;07080;07080;Aghards Road Willowbrook Park;107080;S;-6.550509;53.347411;30/11/2011;01/01/2036
5152;05152;05152;Crumlin Road Opposite Fire Station;105152;S;-6.293019;53.33175;30/11/2011;01/01/2036
1590;01590;01590;Dunsink Road Junction Wellmount Road;101590;S;-6.30447;53.385768;30/11/2011;01/01/2036
4917;04917;04917;New Road St. Colmcille GAA;104917;S;-6.221803;53.468092;30/11/2011;01/01/2036
7497;07497;07497;Virtual Stop 5 Blanchardstown Shopping Centre;107497;S;-6.391106;53.39447;01/01/1970;01/01/2036
4920;04920;04920;New Road Glen Ellan Pine;104920;S;-6.236302;53.468341;30/11/2011;01/01/2036
1716;01716;01716;James Larkin Road Blackbanks;101716;S;-6.150394;53.381987;30/11/2011;01/01/2036
2368;02368;02368;Mayberry Road Junction Treepark Road;102368;S;-6.358887;53.298295;30/11/2011;01/01/2036
971;00971;00971;Oscar Traynor Road Junction Dundaniel Road;100971;S;-6.22308;53.397686;30/11/2011;01/01/2036
4942;04942;04942;Manor Place Junction Harold Road;104942;S;-6.286956;53.351494;30/11/2011;01/01/2036
7101;07101;07101;Tyrrelstown Bealing Boulevard;107101;S;-6.387144;53.418198;30/11/2011;01/01/2036
3666;03666;03666;Dublin Airport Opposite Dublin Airport;103666;S;-6.244259;53.42823;30/11/2011;01/01/2036
982;00982;00982;Cardiffsbridge Road Junction Mellowes Road;100982;S;-6.312513;53.390114;30/11/2011;01/01/2036
5080;05080;05080;Airport Road Corballis Way;105080;S;-6.23471;53.425363;30/11/2011;01/01/2036
5099;05099;05099;St. Luke's Avenue Newmarket Street;105099;S;-6.2758;53.338986;30/11/2011;01/01/2036
667002;667002;03731;Burrow Road(set down terminus only) Opposite the Burrow Estate;6670;S;-6.118781;53.500244;27/11/2011;01/01/2036
393002;393002;01032;Lower Churchtown Rd Junction Woodlawn Park;3930;S;-6.252751;53.299737;27/11/2011;01/01/2036
849002;849002;00438;Trees Road Junction South Avenue;8490;S;-6.211299;53.292054;27/11/2011;01/01/2036
5163;05163;05163;Firhouse Road West Opp St Martins De Porres;105163;S;-6.366404;53.276883;30/11/2011;01/01/2036
4519;04519;04519;Croydon Park Avenue Marino Estate;104519;S;-6.235811;53.368848;30/11/2011;01/01/2036
7099;07099;07099;Tyrrelstown Belgree Boulevard;107099;S;-6.391323;53.4218;30/11/2011;01/01/2036
7206;07206;07206;Main Street Rush Junction Brookfield Park;107206;S;-6.202404;53.48108;30/11/2011;01/01/2036
5185;05185;05185;Adamstown Adamstown Link Road;105185;S;-6.444025;53.335298;30/11/2011;01/01/2036
7228;07228;07228;Blanchardstown Road Near Junction Clonsilla Road;107228;S;-6.402673;53.384274;30/11/2011;01/01/2036
573;00573;00573;Thormanby Road Asgard Road;100573;S;-6.05971;53.382217;30/11/2011;01/01/2036
4544;04544;04544;Farnham Drive Erins Isle GAA Club;104544;S;-6.30024;53.384696;30/11/2011;01/01/2036
70;00070;00070;Ballymun Road Junction Griffith Avenue;100070;S;-6.268273;53.377879;30/11/2011;01/01/2036
2641;02641;02641;Inchicore Road Camac Court;102641;S;-6.315389;53.341967;30/11/2011;01/01/2036
1893;01893;01893;Clonsilla St. Joseph's Hospital;101893;S;-6.428629;53.386935;30/11/2011;01/01/2036
1570;01570;01570;Dunsink Avenue Junction Dunsink Green;101570;S;-6.307347;53.383411;30/11/2011;01/01/2036
7477;07477;07477;Virtual Stop 2 Harristown;107477;S;-6.27618;53.418086;30/11/2011;01/01/2036
6300;06300;06300;Adamstown Avenue Near Junction Castlegate Way;106300;S;-6.456463;53.33602;30/11/2011;01/01/2036
7480;07480;07480;Virtual Stop 5 Ballymun Road;107480;S;-6.265781;53.416675;30/11/2011;01/01/2036
1589;01589;01589;Dunsink Avenue Opposite Springmount Apartments;101589;S;-6.306126;53.384343;30/11/2011;01/01/2036
7488;07488;07488;Virtual Stop 9 Old Airport Road;107488;S;-6.238553;53.417612;30/11/2011;01/01/2036
6311;06311;06311;Holywell Link Road;106311;S;-6.209267;53.443415;30/11/2011;01/01/2036
2876;02876;02876;Upper Kilmacud Road Junction Drummartin Link Road;102876;S;-6.2264;53.286937;30/11/2011;01/01/2036
4911;04911;04911;St. Cronan's Avenue Ardcian Park;104911;S;-6.239645;53.46552;30/11/2011;01/01/2036
7499;07499;07499;Virtual Stop 7 Exiting Blanchardstown Shopping centre;107499;S;-6.396657;53.393048;01/01/1970;01/01/2036
1718;01718;01718;James Larkin Road Before Causeway;101718;S;-6.16397;53.374584;30/11/2011;01/01/2036
3121;03121;03121;Clonkeen Road Junction Beech Park Road;103121;S;-6.161697;53.274001;30/11/2011;01/01/2036
1721;01721;01721;James Larkin Road Fox's Lane;101721;S;-6.155258;53.379681;30/11/2011;01/01/2036
6344;06344;06344;Adamstown Adamstown Link Road;106344;S;-6.431579;53.337473;30/11/2011;01/01/2036
3132;03132;03132;Bray Road Shanganagh Vale;103132;S;-6.142952;53.252728;30/11/2011;01/01/2036
5068;05068;05068;Donabate Opp Community Leisure Cen;105068;S;-6.141777;53.489861;30/11/2011;01/01/2036
7103;07103;07103;Tyrrelstown Cruise Park Boulevard;107103;S;-6.3931;53.41983;30/11/2011;01/01/2036
3668;03668;03668;Dublin Airport Opposite Church;103668;S;-6.242245;53.429394;30/11/2011;01/01/2036
456;00456;00456;Redesdale Road Junction Lower Kilmacud Road;100456;S;-6.215831;53.289057;30/11/2011;01/01/2036
4427;04427;04427;Swords By-Pass Junction Feltrim Lane;104427;S;-6.215912;53.453169;30/11/2011;01/01/2036
4580;04580;04580;Wellmount Road Junction Patrickswell Place;104580;S;-6.303147;53.386547;30/11/2011;01/01/2036
7275;07275;07275;Entrance to IKEA Junction Ballymun Road (R108);107275;S;-6.268809;53.405745;30/11/2011;01/01/2036
6106;06106;06106;New Ongar Road Junction Blanchardstown Road South;106106;S;-6.404597;53.385924;30/11/2011;01/01/2036
4706;04706;04706;Palmerston Road Junction Palmerston Court;104706;S;-6.259684;53.320241;30/11/2011;01/01/2036
3969;03969;03969;Maynooth Opposite Leinster Park;103969;S;-6.586077;53.381926;30/11/2011;01/01/2036
4728;04728;04728;Stillorgan Road Oatlands College;104728;S;-6.201973;53.293334;30/11/2011;01/01/2036
1516;01516;01516;Errigal Gardens Hospital Staff Car Park;101516;S;-6.326164;53.324214;30/11/2011;01/01/2036
6131;06131;06131;Malahide Road Junction Belcamp Lane;106131;S;-6.184304;53.400073;30/11/2011;01/01/2036
2803;02803;02803;Bray Station Set Down Stop;102803;S;-6.214689;53.3318;30/11/2011;01/01/2036
1527;01527;01527;Manor Place Junction Stoneybatter;101527;S;-6.284405;53.352274;30/11/2011;01/01/2036
771;00771;00771;Stillorgan Road Teresian School;100771;S;-6.227763;53.315877;30/11/2011;01/01/2036
3460;03460;03460;Naas Road Kingswood Interchange;103460;S;-6.420425;53.301702;30/11/2011;01/01/2036
7431;07431;07431;Griffith Avenue Extension at PLP34 outbound;107431;S;-6.279059;53.379748;30/11/2011;01/01/2036
256;00256;00256;Grace Park Road Junction Grace Park Heights;100256;S;-6.24063;53.37912;30/11/2011;01/01/2036
6166;06166;06166;Kiltipper Road Sports Grounds;106166;S;-6.364614;53.27046;30/11/2011;01/01/2036
2302;02302;02302;Blanchardstown Hosp. Unit 8;102302;S;-6.366931;53.388436;30/11/2011;01/01/2036
5000;05000;05000;North Park Business Near N2 Finglas;105000;S;-6.31269;53.400533;30/11/2011;01/01/2036
7464;07464;07464;Tonlegee Avenue Junction Edenmore Avenue;107464;S;-6.183268;53.389224;30/11/2011;01/01/2036
6180;06180;06180;Mill Road Blanchardstown Hospital;106180;S;-6.371424;53.388832;30/11/2011;01/01/2036
5019;05019;05019;Murphystown Road Junction Leopardstown Road;105019;S;-6.21195;53.269206;30/11/2011;01/01/2036
7486;07486;07486;Virtual Stop 7 Old Airport Road;107486;S;-6.254188;53.418638;30/11/2011;01/01/2036
542002;542002;01029;Lower Churchtown Rd Junction Churchtown Drive;5420;S;-6.253691;53.306443;27/11/2011;01/01/2036
4764;04764;04764;Dunawley Avenue Junction Fonthill Road;104764;S;-6.404581;53.326739;30/11/2011;01/01/2036
287;00287;00287;Cathal Brugha Street Junction Upper O'Connell Street;100287;S;-6.260593;53.352021;30/11/2011;01/01/2036
4786;04786;04786;Sybil Hill Road Opposite St. Anne's Park;104786;S;-6.194424;53.37021;30/11/2011;01/01/2036
5017;05017;05017;Enniskerry Road Kilternan National School;105017;S;-6.199312;53.243933;30/11/2011;01/01/2036
3617;03617;03617;Coast Road Opposite Martello Tower;103617;S;-6.123089;53.436077;30/11/2011;01/01/2036
6197;06197;06197;Ticknock Rockview Road;106197;S;-6.241699;53.26668;30/11/2011;01/01/2036
5020;05020;05020;Murphystown Road Junction Leopardstown Road;105020;S;-6.211811;53.269139;30/11/2011;01/01/2036
7484;07484;07484;Virtual Stop 5 Old Airport Road;107484;S;-6.2643;53.417729;30/11/2011;01/01/2036
2344;02344;02344;Mayberry Road Junction Belgard Road;102344;S;-6.369575;53.298096;30/11/2011;01/01/2036
1060;01060;01060;Lower Churchtown Rd Opposite Churchtown Avenue;101060;S;-6.252703;53.304685;30/11/2011;01/01/2036
7495;07495;07495;Virtual Stop 3 Blanchardstown Shopping Centre;107495;S;-6.390654;53.394914;01/01/1970;01/01/2036
955;00955;00955;Station Road Lauder's Lane;100955;S;-6.113009;53.390473;30/11/2011;01/01/2036
7134;07134;07134;Rathbeale Road Rathbeale Cottages;107134;S;-6.251853;53.472152;30/11/2011;01/01/2036
7145;07145;07145;Rathbeale Road Rathbeale Cottages;107145;S;-6.251491;53.472168;30/11/2011;01/01/2036
2005;02005;02005;Anglesea Road Junction Simmonscourt Road;102005;S;-6.230352;53.324393;30/11/2011;01/01/2036
3831;03831;03831;Skerries Road Carn Hill House;103831;S;-6.096183;53.542414;30/11/2011;01/01/2036
4483;04483;04483;Corn Exchange Place Junction Burgh Quay;104483;S;-6.25586;53.347213;30/11/2011;01/01/2036
1408;01408;01408;Crumlin Road Parkview House;101408;S;-6.296427;53.330753;30/11/2011;01/01/2036
1936;01936;01936;Francis Street Junction Dean Street;101936;S;-6.273878;53.339872;30/11/2011;01/01/2036
3347;03347;03347;Brookwood Avenue Opposite Brookwood Grove;103347;S;-6.201215;53.380726;30/11/2011;01/01/2036
7310;07310;07310;Meadowbrook Road At Beaufield green;107310;S;-6.597631;53.372902;30/11/2011;01/01/2036
200001;200001;01645;Collins Avenue West E.S.B. Power Station;2000;S;-6.264007;53.389084;27/11/2011;01/01/2036
1714;01714;01714;Stoneybatter Brunswick Street;101714;S;-6.281872;53.350636;30/11/2011;01/01/2036
2366;02366;02366;Mayberry Road Opposite Redwood Estate;102366;S;-6.362042;53.297902;30/11/2011;01/01/2036
977;00977;00977;Ballygall Road West Opposite Grove Road;100977;S;-6.288308;53.390271;30/11/2011;01/01/2036
4940;04940;04940;Oxmanstown Road Byrnes Pharmacy;104940;S;-6.293148;53.354831;30/11/2011;01/01/2036
6348;06348;06348;St. Margaret's Road Charlestown Centre;106348;S;-6.302399;53.403495;30/11/2011;01/01/2036
4948;04948;04948;Oxmanstown Road Junction North Circular Road;104948;S;-6.293353;53.354726;30/11/2011;01/01/2036
7107;07107;07107;Tyrrelstown Bealing Boulevard;107107;S;-6.386015;53.417049;30/11/2011;01/01/2036
1211;01211;01211;Malahide Road Elmsworth;101211;S;-6.176581;53.421298;30/11/2011;01/01/2036
6362;06362;06362;St. Margaret's Road Mayeston Hall;106362;S;-6.289542;53.406493;30/11/2011;01/01/2036
1758;01758;01758;Mount Prospect Ave Baymount Park;101758;S;-6.175378;53.368111;30/11/2011;01/01/2036
3169;03169;03169;Carysfort Avenue Hawthorn House;103169;S;-6.180608;53.288593;30/11/2011;01/01/2036
3172;03172;03172;Newtownpark Avenue Mount Albany Estate;103172;S;-6.197842;53.273278;30/11/2011;01/01/2036
2528;02528;02528;Bohernabreena Road Opposite Cemetery;102528;S;-6.359161;53.266826;30/11/2011;01/01/2036
2531;02531;02531;Bohernabreena Road Opposite Pitch and Putt;102531;S;-6.357054;53.270393;30/11/2011;01/01/2036
1783;01783;01783;McAuley Road St. Brendan's School;101783;S;-6.195953;53.383798;30/11/2011;01/01/2036
939002;939002;02345;Belgard Road Belgard Retail Park;9390;S;-6.369011;53.293667;27/11/2011;01/01/2036
633001;633001;04722;Ormond Quay Outside Post Office;6330;S;-6.269111;53.345923;27/11/2011;01/01/2036
539004;539004;04681;Merrion Sq. South Junction Merrion Square West;5390;S;-6.251503;53.339737;27/11/2011;01/01/2036
111;00111;00111;Silloge Road Junction Balbutcher Lane;100111;S;-6.26698;53.396694;30/11/2011;01/01/2036
647;00647;00647;Brookwood Rise Opposite Brookwood Crescent;100647;S;-6.193479;53.378596;30/11/2011;01/01/2036
3862;03862;03862;Lusk Road Newhaggard Bridge;103862;S;-6.192215;53.502288;30/11/2011;01/01/2036
7305;07305;07305;Moyglare Road At Maynooth Post Primary School;107305;S;-6.595281;53.384763;30/11/2011;01/01/2036
7316;07316;07316;Accomodation Road Outbound At Oaklawn;107316;S;-6.507317;53.368141;30/11/2011;01/01/2036
144;00144;00144;Ballymun Road Opposite Claremount Avenue;100144;S;-6.268348;53.377735;30/11/2011;01/01/2036
6043;06043;06043;Belgrave Road Holy Trinity Church;106043;S;-6.261629;53.320442;30/11/2011;01/01/2036
308501;308501;05003;Northern Cross Business Park N2 Finglas;3085;S;-6.315211;53.398168;01/01/1970;01/01/2036
4126;04126;04126;Bray Road Shanganagh Cemetery;104126;S;-6.12201;53.222114;30/11/2011;01/01/2036
7341;07341;07341;Wilton Terrace at apoint 15 metres west of plp10;107341;S;-6.250754;53.332973;30/11/2011;01/01/2036
4676;04676;04676;Cherrywood Crescent Junction Cherrywood Villas;104676;S;-6.140612;53.24524;30/11/2011;01/01/2036
180;00180;00180;Ballygall Road East Junction Cremore Road;100180;S;-6.276392;53.378437;30/11/2011;01/01/2036
1475;01475;01475;Wolfe Tone Quay National Museum;101475;S;-6.286048;53.347093;30/11/2011;01/01/2036
4162;04162;04162;Bray Esplanade Junction Putland Road;104162;S;-6.094591;53.198072;30/11/2011;01/01/2036
834;00834;00834;Whitworth Road Binns Bridge;100834;S;-6.260435;53.361953;30/11/2011;01/01/2036
6205;06205;06205;Slaney Road Dublin Ind. Est.;106205;S;-6.291043;53.374217;30/11/2011;01/01/2036
1497;01497;01497;Brian Road Junction Shelmartin Avenue;101497;S;-6.237405;53.365845;30/11/2011;01/01/2036
7503;07503;07503;Virtual Stop 8 R108 Towards St. margarets Road;107503;S;-6.305413;53.421657;01/01/1970;01/01/2036
2256;02256;02256;West Road Portside Court;102256;S;-6.235628;53.358346;30/11/2011;01/01/2036
848001;848001;00458;Upper Trees Road Junction Redesdale Road;8480;S;-6.215621;53.291733;27/11/2011;01/01/2036
4195;04195;04195;Main Road N11 Opposite Ashton Wood;104195;S;-6.138503;53.190887;30/11/2011;01/01/2036
1626;01626;01626;Swords Road Northwood Plaza;101626;S;-6.240322;53.404162;30/11/2011;01/01/2036
4841;04841;04841;Werburgh Street St. Werburgh's Church;104841;S;-6.269617;53.342527;30/11/2011;01/01/2036
4849;04849;04849;Malahide Road Belcamp Lane;104849;S;-6.184217;53.400076;30/11/2011;01/01/2036
7008;07008;07008;Tolka Valley Rd. At PLP54;107008;S;-6.312669;53.379718;30/11/2011;01/01/2036
2292;02292;02292;Mill Road Junction Millstead Estate;102292;S;-6.374374;53.386319;30/11/2011;01/01/2036
364;00364;00364;Shelley Banks Road ESB Works;100364;S;-6.188729;53.337657;30/11/2011;01/01/2036
892;00892;00892;Palmerston Road Junction Windsor Road;100892;S;-6.258927;53.317844;30/11/2011;01/01/2036
3363;03363;03363;Brookwood Avenue Junction Brookwood Road;103363;S;-6.199677;53.379649;30/11/2011;01/01/2036
6058;06058;06058;St. Stephen's Grn E. outside MBNA  SD;106058;S;-6.256101;53.337789;30/11/2011;01/01/2036
2090;02090;02090;Anglesea Road Junction Stillorgan Road;102090;S;-6.23177;53.319638;30/11/2011;01/01/2036
162;00162;00162;Ballygall Road East Opposite Cremore Heights;100162;S;-6.277364;53.384202;30/11/2011;01/01/2036
7345;07345;07345;Cruiserath Road(Proposed) at Upper Deck Restaurant;107345;S;-6.368713;53.409597;30/11/2011;01/01/2036
6069;06069;06069;North Circular Road outside Maple House;106069;S;-6.25158;53.357765;30/11/2011;01/01/2036
7356;07356;07356;Naas Road Newlands Cross (Outbound);107356;S;-6.387763;53.313372;30/11/2011;01/01/2036
6072;06072;06072;Swords Road N1 Lissenhall;106072;S;-6.197031;53.488494;30/11/2011;01/01/2036
4166;04166;04166;Putland Road Our Lady Queen Of Peace;104166;S;-6.105188;53.19331;30/11/2011;01/01/2036
1482;01482;01482;Griffith Avenue St. Mary's College;101482;S;-6.236457;53.371708;30/11/2011;01/01/2036
4801;04801;04801;Grange Road Junction Grange Abbey Grove;104801;S;-6.153805;53.398208;30/11/2011;01/01/2036
3536;03536;03536;Church Road Ballybrack Village;103536;S;-6.12489;53.253778;30/11/2011;01/01/2036
3558;03558;03558;Old Wyattville Road Ballybrack Cross Roads;103558;S;-6.124312;53.252845;30/11/2011;01/01/2036
4845;04845;04845;Crofton Road Dart Station;104845;S;-6.134792;53.294873;30/11/2011;01/01/2036
3561;03561;03561;Wyattville Road Scoil Eoin School;103561;S;-6.128491;53.256701;30/11/2011;01/01/2036
7004;07004;07004;Seatown Road Junction St. Columcille's Drive;107004;S;-6.216038;53.460267;30/11/2011;01/01/2036
2285;02285;02285;Ballycoolin Road Cappagh Road;102285;S;-6.356874;53.40295;30/11/2011;01/01/2036
6081;06081;06081;Upper Glenageary Rd At School;106081;S;-6.128256;53.277478;30/11/2011;01/01/2036
6092;06092;06092;Kylemore Park North Junction Kylemore Road;106092;S;-6.34819;53.335938;30/11/2011;01/01/2036
4164;04164;04164;Putland Road Larch Hill;104164;S;-6.099362;53.195095;30/11/2011;01/01/2036
4807;04807;04807;Grange Road Grange Abbey Drive  3;104807;S;-6.145853;53.397556;30/11/2011;01/01/2036
2258;02258;02258;St. Mary's Road St. Joseph's Church;102258;S;-6.237987;53.354649;30/11/2011;01/01/2036
3545;03545;03545;Shanganagh Road St. Anne's Church;103545;S;-6.123525;53.233762;30/11/2011;01/01/2036
145;00145;00145;Ballymun Road Junction Glasnevin Hill;100145;S;-6.270022;53.376296;30/11/2011;01/01/2036
4644;04644;04644;Fortunestown Way Russell Lane;104644;S;-6.402654;53.283707;30/11/2011;01/01/2036
1979;01979;01979;Naas Road Junction Nangor Road;101979;S;-6.354523;53.323168;30/11/2011;01/01/2036
170;00170;00170;Ballygall Road East Junction Ferndale Avenue;100170;S;-6.27925;53.386968;30/11/2011;01/01/2036
2749;02749;02749;Cookstown Road Junction Cheeverstown Road;102749;S;-6.393423;53.285618;30/11/2011;01/01/2036
